wage_eur,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_reactions,movement_balance,power_shot_power,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_sliding_tackle
15000,54,68,81,74,62,69,52,40,68,74,66,67,76,62,78,90,78,77,77,69,57,71,71,73
25000,68,59,48,76,59,68,66,68,74,75,68,67,73,77,70,90,69,63,62,72,63,65,68,66
7000,70,66,59,77,62,77,69,71,75,75,68,66,76,83,81,68,56,73,71,73,72,74,61,62
55000,70,60,59,75,50,77,75,40,74,75,77,80,74,83,75,80,61,70,78,71,50,70,58,49
21000,75,73,45,78,63,72,76,75,71,75,80,77,67,73,68,63,69,70,72,75,70,71,23,22
26000,18,13,39,24,15,18,19,12,20,19,27,29,67,40,56,20,68,13,22,48,19,31,13,13
48000,72,46,61,72,45,65,64,36,63,69,87,76,71,89,51,78,57,53,67,59,44,66,71,73
11000,70,71,53,76,59,75,67,54,74,77,81,77,70,77,67,67,68,76,52,74,62,68,45,59
51000,65,49,80,65,20,55,45,24,60,67,61,63,70,50,57,78,77,14,76,51,66,68,76,75
19000,69,48,64,72,49,75,68,69,72,76,86,79,73,77,76,88,64,73,63,69,51,74,64,74
10000,69,68,52,76,66,76,69,64,69,78,66,70,68,67,69,71,68,73,59,78,70,71,29,50
23000,73,55,65,76,49,68,67,52,64,74,66,66,80,69,57,71,67,43,84,65,56,81,60,82
45000,56,77,82,62,72,66,59,43,46,73,53,52,78,55,83,50,78,71,67,61,83,78,20,22
14000,76,59,63,72,57,79,65,59,68,78,90,90,76,83,69,78,58,62,59,71,71,69,58,65
50000,70,74,74,73,71,76,75,69,60,75,74,77,74,75,76,76,71,72,68,69,74,69,36,35
21000,70,36,72,74,32,65,61,42,64,72,74,75,71,70,64,88,69,55,81,59,48,68,73,76
1000,63,76,73,69,76,78,68,58,62,75,81,83,71,75,73,74,63,72,64,68,75,75,24,25
23000,67,76,72,72,72,75,70,50,65,76,76,78,68,63,76,71,68,73,60,65,72,70,19,29
13000,63,72,66,69,65,77,49,50,60,77,91,92,66,83,75,66,62,72,72,72,65,77,41,34
19000,59,42,75,61,22,46,35,27,65,56,66,71,70,39,43,66,83,35,76,44,32,70,71,66
26000,69,66,49,76,65,77,68,52,66,76,76,75,73,77,61,77,50,60,50,78,58,77,58,28
57000,67,49,65,80,43,71,69,54,72,77,71,68,74,87,62,77,65,64,77,60,55,70,74,74
45000,71,48,71,69,54,69,63,62,64,72,69,68,76,69,66,72,65,58,77,54,60,72,79,77
29000,79,52,69,74,69,73,75,46,72,74,68,66,74,70,72,77,71,68,76,70,49,72,76,75
9000,67,74,57,69,64,76,71,61,64,75,86,81,66,76,75,81,70,71,71,69,72,74,57,40
25000,77,68,62,76,70,76,75,79,75,78,69,65,69,90,69,65,40,72,52,74,72,70,35,41
22000,55,77,77,69,79,65,55,54,60,76,63,60,76,57,76,74,69,72,49,45,74,79,33,27
15000,68,63,50,74,64,76,59,59,65,74,90,92,72,84,71,75,57,68,67,69,57,75,38,55
32000,73,64,45,79,63,78,73,60,73,78,66,65,73,79,74,73,58,67,63,76,63,70,67,69
32000,72,66,68,77,68,78,72,64,75,75,69,68,75,74,74,79,73,68,75,74,63,74,73,67
22000,72,69,67,76,73,78,77,78,67,80,68,73,75,54,81,74,83,74,59,75,76,79,41,45
29000,70,70,43,72,67,78,82,74,70,79,85,77,74,78,76,67,63,75,52,71,75,73,25,27
19000,57,76,81,69,75,65,50,49,45,69,60,66,71,58,77,73,79,68,77,65,65,73,37,20
33000,56,78,75,69,67,68,55,55,55,72,69,69,69,63,76,69,85,64,76,68,69,72,32,23
47000,80,70,52,78,70,77,76,76,76,78,68,69,70,69,74,59,64,76,65,77,70,70,60,26
28000,64,58,59,77,55,72,76,67,73,75,49,33,75,59,81,72,67,72,87,74,69,69,73,62
22000,79,58,59,74,63,75,83,85,66,75,75,76,75,79,74,77,74,66,78,71,62,72,69,69
15000,67,60,71,77,69,71,68,75,75,75,63,60,74,62,80,71,83,76,77,72,65,75,65,72
9000,51,59,58,84,70,79,72,68,69,82,82,79,77,78,74,80,70,64,59,66,61,83,64,56
29000,77,55,74,75,57,72,66,43,73,73,70,74,73,52,76,73,82,60,83,55,50,71,74,79
14000,69,72,66,69,72,73,67,49,63,71,93,93,78,85,74,73,56,65,61,68,63,76,35,36
15000,64,78,68,66,77,76,75,72,61,78,65,68,74,69,79,80,76,69,73,69,71,74,25,30
12000,66,68,45,63,65,85,75,66,58,76,92,91,72,77,78,78,60,71,68,63,61,71,40,38
8000,47,57,52,75,54,70,64,59,71,71,81,79,72,80,72,90,69,57,88,67,62,72,74,74
35000,67,76,77,72,74,69,70,71,64,73,74,75,78,71,75,78,61,72,63,79,76,69,45,18
16000,54,78,75,65,71,75,70,62,55,72,81,86,70,66,75,77,63,71,40,55,78,71,28,37
9000,72,68,51,78,66,73,79,72,71,78,68,64,76,79,74,77,58,72,73,73,74,71,55,53
13000,30,25,77,60,22,50,25,23,62,60,34,32,67,34,59,65,90,40,81,32,42,67,77,70
9000,71,75,61,74,69,81,81,71,66,77,64,67,72,71,77,71,68,76,60,76,70,78,47,36
1000,73,75,70,71,68,74,74,59,62,76,67,76,73,68,79,49,72,74,75,70,67,73,40,28
27000,74,65,74,71,60,72,73,61,67,73,80,78,71,66,70,87,71,66,71,64,42,73,71,71
10000,69,37,66,72,53,59,56,42,69,69,66,67,75,68,68,74,76,55,65,55,54,69,76,76
13000,69,65,68,77,63,72,65,69,74,76,50,63,73,64,71,77,83,71,68,74,70,68,68,64
22000,78,42,41,72,61,73,73,71,69,73,69,76,71,73,73,86,64,69,67,66,53,65,74,75
17000,73,75,65,65,68,73,57,47,55,69,82,80,80,68,82,81,71,72,64,73,74,80,36,20
20000,75,68,62,75,58,74,80,63,68,76,79,82,73,80,78,78,62,72,75,75,66,72,45,45
19000,55,40,55,79,48,59,58,59,70,71,76,72,73,88,68,88,64,64,63,65,56,80,73,74
15000,70,76,77,74,69,78,66,60,62,78,77,79,71,62,75,74,79,72,70,69,66,70,29,21
20000,71,73,51,70,57,79,65,56,66,74,89,88,66,93,84,68,63,70,71,67,72,71,40,24
26000,81,72,61,80,65,71,79,77,79,75,66,66,67,77,75,78,71,77,63,82,61,69,73,70
15000,82,76,29,75,64,71,82,83,76,74,68,72,71,71,80,69,62,82,47,74,84,77,30,33
32000,52,81,74,72,69,67,65,56,65,72,60,55,73,53,73,69,77,67,65,70,71,73,38,23
20000,71,66,55,73,37,74,75,74,68,73,89,91,73,74,65,78,73,63,71,75,58,72,53,62
40000,65,73,68,70,74,81,63,61,69,74,92,90,70,70,74,75,71,71,58,68,67,64,40,48
34000,76,51,60,69,61,71,71,62,69,73,87,79,70,66,78,79,69,73,85,64,69,68,70,74
20000,66,72,53,67,62,78,62,45,60,74,88,89,69,86,75,73,61,67,65,71,53,73,27,34
22000,72,64,55,70,67,82,74,69,55,77,92,92,73,73,75,60,59,65,42,67,73,78,38,23
21000,62,55,61,72,48,69,57,50,73,70,57,50,76,60,73,80,76,61,84,69,71,75,71,72
60000,71,73,51,69,70,76,61,40,66,76,89,93,73,67,71,62,63,67,59,70,54,72,47,23
20000,42,44,70,66,36,51,30,26,67,65,55,58,68,51,56,63,83,34,75,48,45,72,80,73
20000,64,55,74,71,60,71,64,50,68,74,76,79,72,62,71,89,77,65,76,69,57,70,66,75
13000,46,30,71,70,26,57,32,24,66,62,54,60,65,54,52,67,81,35,68,43,21,58,79,74
23000,51,77,80,69,66,65,60,48,57,72,48,63,74,51,78,78,87,69,60,63,64,76,39,27
20000,64,53,66,70,47,73,53,59,68,72,86,87,72,79,74,92,74,69,87,62,72,65,64,74
52000,34,76,83,64,77,71,46,36,57,75,46,61,71,61,76,68,79,72,72,59,77,70,43,26
0,56,55,62,78,50,67,45,44,76,75,63,68,65,58,64,80,66,50,76,58,55,74,73,71
12000,15,16,15,25,13,20,16,12,25,17,49,40,65,51,55,27,71,17,25,60,22,27,15,19
1000,42,60,66,76,40,70,49,48,72,69,53,68,70,55,68,84,81,58,77,68,46,72,76,69
10000,58,22,70,60,30,58,65,67,59,62,70,68,75,70,68,75,72,59,84,39,45,64,74,75
1000,69,79,64,62,68,85,65,71,61,73,83,89,67,80,81,66,65,66,56,70,76,75,38,47
18000,77,60,52,74,66,78,78,76,66,76,80,82,74,79,74,75,58,67,74,68,63,70,55,69
11000,73,71,55,78,56,70,80,76,77,72,65,58,71,77,73,68,65,77,72,77,75,71,55,65
1000,68,65,70,74,60,73,68,47,74,76,76,78,74,74,75,86,68,72,61,74,65,74,72,77
15000,71,56,57,81,55,79,53,63,80,76,55,67,70,67,75,82,86,66,73,72,62,82,67,64
13000,12,10,12,20,11,12,20,10,20,25,41,46,75,48,58,32,60,14,42,58,29,59,23,13
13000,77,48,66,75,55,66,61,43,72,67,74,83,73,76,68,73,63,56,67,63,72,68,73,77
13000,53,48,77,71,44,61,69,67,57,59,55,64,67,48,51,54,84,58,88,51,46,65,72,72
23000,62,43,72,64,43,44,47,55,61,56,56,61,67,63,61,61,76,54,82,44,66,69,77,76
13000,50,61,71,70,41,75,75,55,75,73,71,72,77,77,51,74,66,56,72,77,61,67,78,76
17000,66,64,51,74,61,75,72,73,71,76,81,72,74,67,55,71,54,62,57,76,71,78,26,32
13000,9,8,10,20,9,9,8,7,16,21,34,38,72,41,46,41,81,7,36,71,19,67,23,10
20000,73,48,72,66,58,72,80,65,74,71,81,83,68,70,54,81,62,58,75,57,55,68,75,76
17000,70,50,75,74,59,68,52,70,77,70,76,78,71,59,79,61,77,76,68,58,66,76,74,70
31000,75,65,58,77,66,77,70,62,74,75,74,75,73,62,55,58,60,57,47,77,64,76,23,48
13000,62,57,72,76,44,59,57,54,71,72,68,70,81,61,72,87,72,67,82,56,66,73,80,74
22000,73,71,44,75,51,77,56,55,76,77,66,68,66,81,66,61,55,70,31,77,72,71,23,32
22000,77,64,68,75,64,79,77,76,74,76,77,74,74,71,63,82,71,66,34,76,76,67,32,22
14000,75,75,68,72,63,74,81,75,62,75,70,70,72,75,70,73,57,75,65,76,68,75,13,23
33000,63,73,56,76,68,75,61,66,58,73,79,82,66,78,61,55,59,73,43,77,76,67,16,44
29000,66,75,72,74,74,72,63,59,58,75,59,77,72,60,78,83,77,73,67,69,74,83,23,46
1000,14,8,13,23,5,18,10,13,22,11,25,31,64,64,52,36,79,5,20,39,11,62,14,14
27000,31,80,75,62,65,68,41,35,38,75,68,80,70,60,71,74,87,67,55,59,76,77,26,14
0,9,8,10,20,9,9,8,7,16,21,34,38,72,41,46,41,81,7,36,71,19,67,10,10
0,68,74,78,72,74,79,65,61,64,77,78,79,80,69,74,74,70,64,79,67,60,71,23,21
11000,65,67,58,72,69,79,78,77,72,80,76,83,68,71,72,69,69,74,49,72,69,75,35,26
18000,58,70,60,75,42,76,63,51,68,77,74,72,75,77,68,76,78,64,80,70,49,67,63,50
31000,66,67,53,71,59,82,67,64,65,80,86,84,65,78,65,66,60,60,50,65,55,67,22,36
12000,53,79,71,72,66,74,41,34,68,76,78,83,70,76,71,69,68,68,25,71,58,78,21,19
11000,69,67,39,74,64,78,77,59,69,76,82,83,65,76,75,64,63,75,38,71,58,59,29,32
11000,62,65,53,74,54,76,80,65,72,74,83,80,69,69,67,85,67,70,57,74,64,70,38,33
70000,65,67,51,79,56,73,70,67,76,77,69,66,70,84,72,67,52,70,56,73,54,72,57,57
37000,61,67,42,74,50,74,62,56,67,75,78,75,69,76,65,78,60,70,47,75,54,72,46,38
24000,68,62,59,76,67,70,63,64,74,74,76,79,73,75,68,80,75,69,56,71,58,70,70,66
25000,64,75,75,66,66,68,59,39,49,71,78,90,68,68,73,75,77,71,71,62,67,68,36,13
28000,62,68,56,72,60,80,73,64,63,77,84,79,72,74,68,68,57,65,54,69,66,74,23,35
40000,65,43,74,74,43,71,61,47,66,75,69,71,74,69,56,69,72,39,67,59,47,57,73,73
45000,31,32,68,62,34,55,48,23,61,55,63,69,70,59,60,68,79,38,77,38,41,69,76,75
12000,26,30,73,70,28,65,32,31,66,70,68,69,69,60,48,64,80,25,69,58,47,70,72,73
32000,64,75,64,63,63,82,63,56,56,80,77,75,69,72,77,69,61,74,59,69,60,70,32,24
7000,42,36,71,70,29,62,54,34,70,69,59,62,68,56,53,68,74,27,68,56,62,72,76,75
25000,66,64,36,74,60,78,64,41,67,76,87,87,63,90,71,64,44,51,50,67,42,73,45,38
17000,76,65,59,70,57,76,73,66,64,75,75,79,67,78,69,75,65,68,55,72,62,73,48,44
23000,70,69,70,76,72,73,70,71,73,74,72,72,74,79,73,77,62,70,58,71,68,75,70,66
36000,65,67,58,72,63,81,61,53,64,77,81,78,69,64,79,78,65,62,53,72,55,71,26,49
8000,70,66,45,72,59,75,67,67,68,78,78,74,70,93,76,75,54,74,41,76,58,72,39,42
35000,52,73,68,68,65,76,69,55,48,74,86,80,68,73,73,72,76,65,64,68,71,73,44,28
12000,75,72,63,71,58,80,81,77,73,76,87,73,63,80,80,64,53,67,67,70,68,67,53,69
6000,65,66,33,74,43,82,60,61,54,73,90,76,69,85,71,67,40,61,46,73,75,75,20,39
33000,67,64,62,75,58,72,66,63,74,75,66,67,80,74,76,73,68,76,74,72,44,73,65,70
12000,48,30,75,69,24,36,45,27,65,57,54,62,70,47,42,60,74,32,74,39,31,64,76,74
15000,75,55,59,74,46,74,70,39,71,76,88,89,71,75,61,69,59,53,69,65,38,68,68,71
1000,55,66,70,73,65,74,65,51,69,73,76,75,71,77,73,85,75,72,78,70,59,68,68,69
6000,67,62,65,75,40,74,59,43,73,75,73,70,71,63,74,83,68,75,58,68,43,59,78,68
5000,72,68,49,73,40,72,60,69,71,73,78,83,70,84,57,70,56,70,40,77,70,77,44,50
15000,53,58,41,76,34,77,52,42,76,74,76,75,67,64,72,74,69,60,75,76,53,72,63,66
38000,43,37,64,73,42,64,47,51,64,68,72,69,65,71,63,77,70,38,84,60,45,65,77,76
32000,71,66,38,73,70,74,74,70,72,77,73,70,75,86,72,60,37,66,41,73,69,73,21,28
19000,68,64,50,72,67,78,78,69,62,77,81,81,68,85,68,68,34,66,52,73,55,73,35,35
15000,51,75,68,67,75,74,62,45,47,72,79,77,72,66,77,68,62,68,41,72,75,77,27,18
18000,63,41,52,77,51,77,59,50,71,78,75,72,72,78,65,80,72,62,65,77,42,71,73,59
17000,64,58,59,79,48,79,69,66,74,75,73,62,70,74,66,71,58,67,71,78,61,70,60,54
17000,74,67,51,71,62,76,67,65,68,76,78,75,64,77,66,80,57,59,45,75,62,64,55,60
32000,68,73,57,66,57,80,64,59,59,76,87,89,69,83,65,71,58,63,64,59,45,67,32,31
23000,54,78,70,68,69,72,59,51,53,74,69,73,72,68,73,69,74,66,55,59,68,75,32,12
10000,72,64,45,74,71,77,82,65,66,76,75,72,74,72,81,54,62,77,58,72,69,69,36,43
13000,72,49,72,69,38,66,58,41,57,70,74,76,75,51,56,74,70,48,72,57,42,70,70,73
1000,34,58,40,76,34,69,32,32,72,74,69,60,75,60,50,74,58,47,69,74,35,65,70,72
9000,42,40,69,74,38,61,50,42,66,65,52,51,73,49,78,77,81,63,85,56,47,72,74,69
17000,74,54,68,72,37,72,65,35,69,71,75,77,69,68,63,76,71,54,72,65,46,74,69,72
7000,52,47,69,73,47,56,42,42,70,70,58,50,67,64,36,71,77,39,66,52,44,62,77,75
56000,71,58,40,64,52,89,65,42,52,80,97,96,62,87,74,73,81,55,62,57,47,70,25,33
43000,64,64,72,76,68,72,74,73,77,75,55,60,72,58,84,69,76,78,71,70,52,74,73,73
6000,75,53,68,74,21,75,71,34,63,76,88,84,63,83,57,66,63,52,62,64,37,62,73,75
34000,66,68,44,73,52,83,66,49,65,80,79,75,63,90,65,60,33,67,38,76,62,76,37,19
56000,59,76,71,62,70,69,59,33,57,70,76,80,68,67,77,74,79,60,62,65,56,80,38,17
28000,55,48,75,69,41,69,58,52,64,71,62,71,55,53,64,81,87,53,75,60,49,74,72,73
19000,67,66,41,78,67,77,68,56,72,75,85,87,70,85,72,87,59,73,67,72,63,69,57,65
10000,17,13,19,31,15,21,17,21,26,23,39,43,75,37,51,33,75,21,21,45,23,51,23,17
1000,71,71,59,74,76,73,75,67,68,75,76,75,68,76,70,87,72,73,57,71,68,64,59,55
10000,80,55,68,73,59,71,75,38,75,72,80,78,70,79,64,69,56,53,67,64,39,64,70,74
46000,46,37,68,61,48,57,39,37,55,59,63,63,67,58,65,64,77,42,81,49,52,59,69,79
14000,46,43,72,69,39,60,48,49,64,67,66,68,72,35,59,69,84,45,75,64,47,64,70,72
6000,10,10,11,33,10,11,10,10,44,21,44,43,70,32,58,30,70,10,22,58,16,54,14,14
17000,69,64,35,69,50,79,56,45,56,73,91,92,70,73,70,77,60,59,55,66,66,67,45,26
19000,67,58,36,77,57,75,73,63,75,73,73,69,72,83,67,73,60,66,68,75,59,75,62,63
15000,58,77,72,67,64,78,65,45,43,75,75,74,68,66,70,76,75,72,49,71,74,72,37,19
20000,59,54,65,74,53,66,54,42,69,75,66,67,72,73,62,70,73,58,73,68,50,66,71,74
20000,27,18,73,65,20,62,28,25,63,66,57,70,67,47,40,69,86,22,76,59,30,63,71,71
17000,75,70,45,69,52,76,67,51,66,73,82,83,69,77,59,68,54,45,59,67,50,55,69,69
15000,72,65,39,72,52,80,69,59,69,78,88,80,69,82,70,56,41,62,32,67,55,66,24,22
22000,49,59,75,75,46,62,58,52,72,72,65,55,72,39,67,78,76,65,66,62,57,72,73,64
12000,35,31,69,67,27,41,33,31,49,55,67,71,71,53,43,73,81,29,71,39,39,60,77,71
32000,43,40,71,72,33,64,57,46,69,72,60,68,65,59,61,63,77,36,76,46,58,66,75,75
7000,65,70,57,77,69,77,65,64,75,78,77,69,66,81,64,57,58,74,39,65,66,72,61,50
29000,40,75,76,68,66,71,42,31,55,69,64,69,73,54,77,70,79,59,60,66,65,63,32,20
13000,58,45,55,76,33,66,43,40,72,75,76,66,81,90,59,87,31,62,75,68,51,74,77,78
41000,55,76,54,66,58,72,63,59,53,73,87,86,68,74,79,75,77,72,74,62,67,67,33,36
34000,72,69,60,74,66,77,72,66,71,78,74,73,69,85,67,62,57,64,78,79,49,71,58,52
1000,27,23,74,54,33,38,29,33,50,44,70,80,63,35,55,70,90,27,88,30,38,57,70,72
9000,44,48,77,61,39,55,44,39,56,61,43,63,67,48,49,76,84,40,82,29,59,65,69,70
0,67,59,70,71,62,58,69,44,72,64,79,78,72,66,70,84,84,61,81,67,58,76,65,76
7000,57,63,40,71,60,82,53,66,70,80,80,78,63,85,61,89,53,52,50,68,62,68,65,50
13000,47,74,62,64,65,79,76,73,61,72,88,90,73,84,75,76,72,60,54,56,65,63,45,35
7000,76,73,32,74,58,76,77,79,71,77,75,74,62,87,82,72,44,80,43,68,68,72,41,27
19000,30,36,70,63,30,57,33,25,54,62,66,68,73,52,53,68,77,37,77,30,40,69,73,73
38000,77,45,64,75,49,75,72,68,72,75,74,74,69,83,78,80,70,69,67,49,53,70,70,74
27000,66,54,58,80,68,77,72,68,77,81,67,66,70,73,68,67,71,64,64,76,66,76,69,71
20000,61,52,70,77,47,70,58,60,68,74,63,69,74,61,88,88,90,69,82,73,36,63,71,65
37000,47,36,75,72,34,66,55,58,59,72,60,61,73,58,55,66,75,42,68,44,42,65,71,74
1000,54,73,73,81,77,73,70,74,73,82,65,68,65,34,78,66,92,61,49,80,82,78,36,21
22000,67,74,73,74,72,70,44,45,68,71,75,73,74,76,70,91,77,75,84,72,72,70,68,67
4000,33,34,58,80,28,74,38,37,74,77,61,68,71,66,47,80,76,40,70,75,36,65,70,64
35000,74,71,47,70,66,81,71,68,63,74,80,78,68,62,71,65,44,70,45,76,62,66,42,21
35000,68,73,58,70,53,75,60,56,59,72,79,85,70,73,70,68,68,68,34,74,60,54,40,36
17000,73,74,51,75,55,76,73,79,72,75,79,69,70,88,63,75,52,71,72,75,46,76,63,59
12000,48,58,61,80,76,66,55,52,76,74,68,66,72,66,78,68,76,76,80,69,60,72,74,59
11000,76,70,55,75,64,77,74,74,74,78,69,66,76,74,79,75,48,73,66,75,83,65,34,28
16000,35,78,78,64,66,70,50,36,42,68,73,71,68,67,74,68,80,57,47,58,80,65,13,17
20000,42,36,73,67,61,55,45,31,70,66,64,67,66,41,67,66,90,29,78,46,49,73,71,68
49000,75,35,62,71,25,74,54,31,62,70,78,75,70,80,38,74,59,41,70,64,32,68,70,73
1000,68,55,47,72,65,82,72,71,67,81,76,74,72,76,64,67,44,57,57,75,60,74,52,42
13000,64,63,65,76,62,72,72,63,74,74,65,68,68,73,63,82,64,62,71,73,58,77,68,64
16000,29,18,74,48,21,35,24,28,42,48,74,79,65,71,40,78,88,23,88,23,31,63,70,72
15000,66,72,64,64,72,81,76,60,55,77,87,88,72,78,82,66,65,74,60,65,58,70,31,26
26000,76,35,65,73,59,74,73,30,67,75,81,77,70,74,58,69,65,51,70,58,30,71,73,73
39000,35,39,73,66,20,64,22,28,69,66,69,70,68,49,43,72,83,35,73,52,34,71,73,69
15000,67,55,73,80,53,77,59,55,75,81,69,67,63,67,71,90,69,57,73,73,57,81,69,71
15000,70,71,64,75,70,72,72,72,72,76,71,68,76,75,75,74,64,72,66,73,75,72,65,65
0,65,63,52,77,51,75,71,66,70,77,77,75,72,70,64,78,54,62,69,79,46,78,64,56
1000,56,45,55,73,26,64,55,50,71,68,73,76,63,68,65,80,74,63,80,54,57,68,72,74
20000,78,42,74,79,42,53,65,51,66,76,72,70,64,79,58,65,61,50,55,51,50,65,66,78
1000,34,35,80,74,43,38,40,55,70,54,32,33,75,55,74,70,82,55,70,46,36,63,75,72
32000,76,53,70,74,54,73,72,71,63,74,77,80,71,89,85,84,55,67,89,72,40,64,69,70
26000,60,35,69,58,30,56,38,32,57,54,60,65,70,45,41,65,83,40,82,27,34,58,74,72
19000,38,35,72,65,26,55,44,27,62,65,70,67,57,71,61,71,77,33,73,38,41,63,75,76
16000,67,54,62,74,34,68,61,65,71,73,76,73,71,77,74,83,63,68,82,66,60,68,66,75
22000,73,48,55,70,62,72,71,70,63,73,77,73,72,70,79,78,70,69,82,60,55,67,74,74
43000,71,72,70,71,69,78,75,73,54,77,73,78,71,52,83,71,75,77,55,67,63,69,32,15
54000,71,65,49,72,74,79,74,58,60,74,89,88,72,89,67,62,60,71,48,66,61,70,32,39
44000,58,70,67,68,64,75,63,27,61,76,78,84,70,66,80,65,81,70,59,63,68,65,40,23
16000,72,65,59,74,71,76,75,59,73,77,58,62,73,65,70,77,74,61,74,72,69,75,67,69
18000,66,54,73,65,39,61,41,39,67,67,63,74,69,58,58,76,85,55,79,56,41,70,69,70
12000,78,21,65,66,33,75,70,21,57,75,76,82,73,78,53,76,69,42,62,58,22,68,68,72
23000,72,67,55,76,64,72,73,74,73,75,63,61,74,77,67,71,71,59,62,74,58,68,68,61
10000,60,46,70,71,63,76,65,54,75,75,74,67,68,67,71,78,78,60,82,66,61,66,71,75
43000,78,30,72,69,37,69,64,35,68,72,61,73,69,42,63,76,75,46,66,60,31,72,69,74
10000,74,46,70,72,46,74,72,55,64,72,75,82,71,64,65,77,71,48,69,57,52,69,69,72
15000,51,77,69,63,73,73,48,34,49,70,82,79,69,56,77,66,67,73,55,67,76,71,42,21
18000,64,59,68,72,48,74,33,37,71,71,83,82,68,64,66,76,73,47,75,60,59,68,71,73
22000,73,60,69,72,30,72,67,35,55,73,69,71,69,64,55,76,74,32,59,56,40,67,74,73
28000,76,32,48,75,28,75,64,66,64,76,78,76,73,78,76,76,65,65,72,50,42,59,69,69
27000,64,64,58,71,60,83,59,61,60,80,79,86,71,70,72,70,64,72,50,70,53,72,36,28
29000,70,72,70,76,68,76,70,70,74,78,69,67,70,68,76,73,70,76,64,71,70,68,64,67
1000,70,69,65,75,62,77,64,60,72,75,77,80,72,78,79,80,69,79,70,75,62,68,58,67
27000,29,28,74,65,20,40,38,22,57,62,58,59,70,63,35,61,76,28,68,37,31,55,76,74
16000,72,67,55,69,48,82,67,72,61,80,85,88,64,70,75,49,38,67,47,65,66,66,35,25
15000,32,20,74,64,23,45,28,26,67,57,63,65,68,45,42,70,78,23,80,42,33,65,73,73
20000,71,62,46,79,58,73,69,73,77,76,61,64,68,67,69,76,71,63,67,74,64,68,72,67
30000,44,26,76,68,27,65,27,25,70,70,67,68,66,54,37,67,77,32,69,44,24,73,72,68
26000,68,41,64,70,46,68,70,54,64,71,68,77,74,71,70,78,67,58,72,60,54,72,75,74
15000,40,53,73,67,20,56,21,29,63,63,60,62,65,43,75,63,79,40,83,43,35,68,74,73
56000,76,48,67,72,41,74,67,23,67,75,79,78,74,75,59,68,64,47,73,55,42,69,70,74
20000,69,48,67,74,44,66,59,69,76,71,75,70,68,75,75,84,64,64,84,69,81,69,70,70
29000,74,32,64,71,37,71,72,46,62,74,74,73,69,67,69,77,60,44,67,39,46,64,69,73
20000,67,72,62,72,61,77,75,71,69,73,80,73,68,79,70,70,74,67,80,73,63,77,46,45
41000,70,37,73,67,34,68,53,37,63,66,65,73,70,45,61,70,82,42,80,57,45,71,73,73
25000,75,60,64,73,56,68,69,49,66,72,77,77,75,76,74,78,69,68,69,61,65,63,63,76
10000,20,16,16,31,12,19,20,13,25,25,37,43,68,43,47,44,73,18,23,52,24,35,15,20
23000,76,47,64,73,41,70,44,42,68,73,78,79,69,71,59,78,61,41,64,64,44,63,67,73
13000,66,52,42,75,50,78,62,63,76,79,76,73,73,77,70,71,60,61,71,76,63,76,61,56
23000,50,63,64,75,47,71,46,44,71,73,75,70,69,60,73,64,71,73,75,58,49,74,78,72
20000,55,27,76,74,26,59,39,31,75,65,66,74,72,48,44,65,83,29,67,53,45,69,71,73
17000,76,73,47,76,56,76,70,68,71,75,71,80,69,57,70,60,65,71,45,68,47,61,48,42
7000,43,38,61,73,49,62,67,40,75,72,58,63,75,73,79,87,69,52,82,57,51,72,67,71
1000,48,29,68,70,34,64,54,46,69,69,76,73,69,68,59,70,71,46,81,66,36,72,74,74
1000,70,66,54,74,66,76,72,66,72,76,69,69,73,74,74,76,60,72,62,75,65,71,57,58
6000,60,61,49,78,41,75,63,67,72,78,67,71,67,73,76,74,58,71,54,72,60,61,40,59
14000,18,14,10,35,17,11,11,17,38,16,47,45,69,42,50,31,62,15,29,51,24,47,17,17
39000,58,49,66,75,30,68,63,46,70,74,64,66,69,67,59,91,73,57,81,66,54,80,71,69
24000,15,11,11,49,11,10,12,11,35,23,58,56,70,58,50,37,78,10,31,44,21,50,16,12
1000,70,68,57,76,62,76,73,74,69,72,84,67,64,87,74,67,27,73,49,75,72,65,32,39
6000,15,12,11,35,14,11,15,12,26,22,42,41,66,46,53,25,75,20,31,43,23,32,19,12
21000,14,9,12,25,7,13,16,7,30,12,48,45,74,40,50,32,67,13,17,48,17,31,15,13
12000,86,51,65,77,64,59,90,80,79,69,44,37,67,73,85,65,76,75,74,74,69,69,70,71
30000,66,68,47,74,66,81,74,75,62,79,89,82,69,89,68,71,52,70,30,72,56,69,22,12
12000,80,63,52,75,66,78,74,69,73,76,71,68,72,90,75,75,69,66,74,75,70,76,65,72
11000,51,24,71,68,27,53,19,16,66,65,51,58,65,49,58,70,85,26,78,58,34,70,73,75
27000,32,43,72,64,50,55,36,29,69,62,64,65,71,66,62,69,81,52,71,38,42,55,74,73
1000,13,13,15,26,18,13,19,19,23,24,40,45,66,59,50,33,65,20,18,34,28,63,17,11
88000,61,52,64,74,50,71,56,51,72,75,56,61,73,62,76,75,74,73,72,71,64,72,70,72
